2055447772100917000000195726021AAD120160425001          00100000000122300902016042520157036794Integra                                 200901000000314119502LIQUIDACIONAAD20160425                  0001
2055447772100917000000195726021AAD120160425002          00100000000056373372016042520510398158Prima                                   200917000000173820826LIQUIDACIONAAD20160425                  0001
