2055447772100917000000195726021AAD120160425003          00100000000178941602016042520157036794Integra                                 200901000000314119502LIQUIDACIONAAD20160425                  0002
2055447772100917000000195726021AAD120160425004          00100000000007831762016042520142829551Profuturo                               200917000000010449322LIQUIDACIONAAD20160425                  0002
2055447772100917000000195726021AAD120160425005          00100000000010649742016042520510398158Prima                                   200917000000173820826LIQUIDACIONAAD20160425                  0002
